date,pattern_a_channel_1,pattern_a_channel_2,pattern_b_channel_1,pattern_b_channel_2,episode_starts
8/19/2016 4:00,167,0,0,20,185
8/20/2016 4:00,781,0,0,206,956
8/21/2016 4:00,605,0,0,164,744
8/22/2016 4:00,217,0,0,26,242
8/23/2016 4:00,125,0,0,14,139
8/24/2016 4:00,245,0,0,108,348
8/25/2016 4:00,97,0,0,67,161
8/26/2016 4:00,126,0,0,120,237
8/27/2016 4:00,111,0,0,353,453
8/28/2016 4:00,110,0,0,188,291
8/29/2016 4:00,73,0,0,138,208
8/30/2016 4:00,48,0,0,114,161
8/31/2016 4:00,42,0,0,52,93
9/1/2016 4:00,141,0,0,37,175
9/2/2016 4:00,427,0,0,29,453
9/3/2016 4:00,561,0,0,26,584
9/4/2016 4:00,455,0,0,39,491
9/5/2016 4:00,338,0,0,34,370
9/6/2016 4:00,470,0,0,179,632
9/7/2016 4:00,354,0,0,251,592
9/8/2016 4:00,160,0,0,139,293
9/9/2016 4:00,151,0,0,74,222
9/10/2016 4:00,188,0,0,133,314
9/11/2016 4:00,156,0,0,48,201
9/12/2016 4:00,109,0,0,41,148
9/13/2016 4:00,75,0,0,84,156
9/14/2016 4:00,153,0,0,154,303
9/15/2016 4:00,191,0,0,145,333
9/16/2016 4:00,162,0,0,157,316
9/17/2016 4:00,406,0,0,71,469
9/18/2016 4:00,371,0,0,129,495
9/19/2016 4:00,97,0,0,148,243
9/20/2016 4:00,427,0,0,165,587
9/21/2016 4:00,389,0,0,195,573
9/22/2016 4:00,329,0,0,87,409
9/23/2016 4:00,277,0,0,147,415
9/24/2016 4:00,277,0,0,85,350
9/25/2016 4:00,262,0,0,97,354
9/26/2016 4:00,299,0,0,53,349
9/27/2016 4:00,347,0,0,282,615
9/28/2016 4:00,326,0,0,217,527
9/29/2016 4:00,309,0,0,683,967
9/30/2016 4:00,235,0,0,767,975
10/1/2016 4:00,410,0,0,1072,1424
10/2/2016 4:00,845,0,0,1021,1784
10/3/2016 4:00,965,0,0,969,1852
10/4/2016 4:00,668,0,0,998,1599
10/5/2016 4:00,448,0,0,1085,1478
10/6/2016 4:00,331,0,0,914,1218
10/7/2016 4:00,155,0,0,321,470
10/8/2016 4:00,45,0,0,115,160
10/9/2016 4:00,35,0,0,208,243
10/10/2016 4:00,19,0,0,241,258
10/11/2016 4:00,21,0,0,409,429
10/12/2016 4:00,28,0,0,515,541
10/13/2016 4:00,20,0,0,591,609
10/14/2016 4:00,16,0,0,231,247
10/15/2016 4:00,12,0,0,232,244
10/16/2016 4:00,18,0,0,357,375
10/17/2016 4:00,126,0,0,724,835
10/18/2016 4:00,14,0,0,183,197
10/19/2016 4:00,69,0,0,368,437
10/20/2016 4:00,62,0,0,691,753
10/21/2016 4:00,28,0,0,124,152
10/22/2016 4:00,46,0,0,151,195
10/23/2016 4:00,70,0,0,240,308
10/24/2016 4:00,620,0,0,1466,2011
10/25/2016 4:00,395,0,0,542,903
10/26/2016 4:00,423,0,0,683,1067
10/27/2016 4:00,138,0,0,154,286
10/28/2016 4:00,98,0,0,440,532
10/29/2016 4:00,53,0,0,138,188
10/30/2016 4:00,84,0,0,364,445
10/31/2016 4:00,177,0,0,607,772
11/1/2016 4:00,182,0,0,354,526
11/2/2016 4:00,448,0,0,1056,1455
11/3/2016 4:00,94,0,0,502,590
11/4/2016 4:00,337,0,0,796,1108
11/5/2016 4:00,582,0,0,1225,1731
11/6/2016 4:00,746,0,0,1069,1723
11/7/2016 5:00,300,0,0,450,738
11/8/2016 5:00,900,0,0,1290,2066
11/9/2016 5:00,369,0,0,479,826
11/10/2016 5:00,436,0,0,581,985
11/11/2016 5:00,259,0,0,260,506
11/12/2016 5:00,61,0,0,50,111
11/13/2016 5:00,149,0,0,64,212
11/14/2016 5:00,219,0,0,69,283
11/15/2016 5:00,263,0,0,275,526
11/16/2016 5:00,340,0,0,64,398
11/17/2016 5:00,926,0,0,312,1190
11/18/2016 5:00,1284,0,0,468,1679
11/19/2016 5:00,1081,0,0,641,1651
11/20/2016 5:00,1585,0,0,849,2314
11/21/2016 5:00,1433,0,0,1028,2323
11/22/2016 5:00,1084,0,0,998,1977
11/23/2016 5:00,785,0,0,921,1642
11/24/2016 5:00,422,0,0,588,987
11/25/2016 5:00,340,0,0,446,774
11/26/2016 5:00,347,0,0,678,1002
11/27/2016 5:00,485,0,0,553,1012
11/28/2016 5:00,358,0,0,631,965
11/29/2016 5:00,248,0,0,654,882
11/30/2016 5:00,172,0,0,412,575
12/1/2016 5:00,202,0,0,308,500
12/2/2016 5:00,139,0,0,299,428
12/3/2016 5:00,123,0,0,194,314
12/4/2016 5:00,108,0,0,340,445
12/5/2016 5:00,38,0,0,181,216
12/6/2016 5:00,45,0,0,96,141
12/7/2016 5:00,30,0,0,40,70
12/8/2016 5:00,19,0,0,33,52
12/9/2016 5:00,27,0,0,44,71
12/10/2016 5:00,13,0,0,17,30
12/11/2016 5:00,82,0,0,19,101
12/12/2016 5:00,175,0,0,14,189
12/13/2016 5:00,524,0,0,11,535
12/14/2016 5:00,1188,0,0,9,1197
12/15/2016 5:00,421,0,0,8,428
12/16/2016 5:00,346,0,0,9,354
12/17/2016 5:00,291,0,0,12,303
12/18/2016 5:00,308,0,0,13,321
12/19/2016 5:00,315,0,0,8,323
12/20/2016 5:00,317,0,0,19,335
12/21/2016 5:00,238,0,0,32,270
12/22/2016 5:00,241,0,0,45,282
12/23/2016 5:00,314,0,0,97,407
12/24/2016 5:00,318,0,0,117,431
12/25/2016 5:00,302,0,0,79,374
12/26/2016 5:00,441,0,0,269,699
12/27/2016 5:00,277,0,0,190,458
12/28/2016 5:00,402,0,0,167,560
12/29/2016 5:00,372,0,0,124,490
12/30/2016 5:00,397,0,0,82,469
12/31/2016 5:00,448,0,0,156,596
1/1/2017 5:00,213,0,0,203,413
1/2/2017 5:00,105,0,0,452,551
1/3/2017 5:00,298,0,0,1344,1598
1/4/2017 5:00,484,0,0,1320,1737
1/5/2017 5:00,559,0,0,729,1236
1/6/2017 5:00,431,0,0,186,599
1/7/2017 5:00,818,0,0,184,986
1/8/2017 5:00,1099,0,0,176,1256
1/9/2017 5:00,824,0,0,134,945
1/10/2017 5:00,875,0,0,136,993
1/11/2017 5:00,395,0,0,56,447
1/12/2017 5:00,837,0,0,324,1116
1/13/2017 5:00,813,0,0,483,1247
1/14/2017 5:00,424,0,0,593,996
1/15/2017 5:00,369,0,0,472,814
1/16/2017 5:00,201,0,0,191,385
1/17/2017 5:00,361,0,0,283,634
1/18/2017 5:00,854,0,0,257,1087
1/19/2017 5:00,458,0,0,183,638
1/20/2017 5:00,152,0,0,72,222
1/21/2017 5:00,677,0,0,104,769
1/22/2017 5:00,811,0,0,103,902
1/23/2017 5:00,675,0,0,96,763
1/24/2017 5:00,718,0,0,176,881
1/25/2017 5:00,430,0,0,538,945
1/26/2017 5:00,927,0,0,1330,2126
1/27/2017 5:00,580,0,0,902,1428
1/28/2017 5:00,311,0,0,443,733
1/29/2017 5:00,327,0,0,383,687
1/30/2017 5:00,824,0,0,406,1198
1/31/2017 5:00,644,0,0,244,870
2/1/2017 5:00,201,0,0,80,276
2/2/2017 5:00,202,0,0,99,300
2/3/2017 5:00,141,0,0,56,196
2/4/2017 5:00,238,0,0,49,283
2/5/2017 5:00,446,0,0,33,477
2/6/2017 5:00,642,0,0,56,689
2/7/2017 5:00,680,0,0,36,713
2/8/2017 5:00,260,0,0,18,277
2/9/2017 5:00,291,0,0,24,313
2/10/2017 5:00,256,0,0,25,280
2/11/2017 5:00,375,0,0,38,410
2/12/2017 5:00,363,0,0,321,660
2/13/2017 5:00,367,0,0,318,674
2/14/2017 5:00,425,0,0,311,728
2/15/2017 5:00,312,0,0,239,545
2/16/2017 5:00,377,0,0,349,706
2/17/2017 5:00,202,0,0,125,323
2/18/2017 5:00,591,0,0,138,716
2/19/2017 5:00,565,0,0,78,638
2/20/2017 5:00,1242,0,0,74,1308
2/21/2017 5:00,2730,0,0,92,2800
2/22/2017 5:00,1122,0,0,67,1180
2/23/2017 5:00,1070,0,0,159,1208
2/24/2017 5:00,987,0,0,168,1132
2/25/2017 5:00,192,0,0,228,418
2/26/2017 5:00,309,0,0,1647,1903
2/27/2017 5:00,242,0,0,1019,1209
2/28/2017 5:00,113,0,0,674,781
3/1/2017 5:00,139,0,0,353,484
3/2/2017 5:00,99,0,0,273,367
3/3/2017 5:00,104,0,0,232,329
3/4/2017 5:00,104,0,0,169,269
3/5/2017 5:00,39,0,0,118,156
3/6/2017 5:00,62,0,0,97,158
3/7/2017 5:00,49,0,0,102,151
3/8/2017 5:00,51,0,0,605,655
3/9/2017 5:00,31,0,0,1009,1038
3/10/2017 5:00,154,0,0,2083,2206
3/11/2017 5:00,309,0,0,1389,1657
3/12/2017 5:00,631,0,0,1087,1637
3/13/2017 4:00,1771,0,0,1247,2801
3/14/2017 4:00,985,0,0,1061,1925
3/15/2017 4:00,514,0,0,447,929
3/16/2017 4:00,478,0,0,506,955
3/17/2017 4:00,480,0,0,436,894
3/18/2017 4:00,591,0,0,357,917
3/19/2017 4:00,1326,0,0,810,2013
3/20/2017 4:00,744,0,0,835,1466
3/21/2017 4:00,641,0,0,601,1193
3/22/2017 4:00,541,0,0,493,995
3/23/2017 4:00,410,0,0,331,722
3/24/2017 4:00,969,0,0,383,1300
3/25/2017 4:00,751,0,0,176,912
3/26/2017 4:00,684,0,0,194,855
3/27/2017 4:00,1393,0,0,210,1584
3/28/2017 4:00,1362,0,0,203,1531
3/29/2017 4:00,849,0,0,190,1021
3/30/2017 4:00,1055,0,0,148,1181
3/31/2017 4:00,1326,0,0,138,1440
4/1/2017 4:00,762,0,0,111,863
4/2/2017 4:00,312,0,0,72,377
4/3/2017 4:00,305,0,0,84,381
4/4/2017 4:00,644,0,0,179,811
4/5/2017 4:00,681,0,0,89,758
4/6/2017 4:00,630,0,0,134,755
4/7/2017 4:00,455,0,0,78,523
4/8/2017 4:00,727,0,0,89,807
4/9/2017 4:00,947,0,0,226,1142
4/10/2017 4:00,589,0,0,452,1000
4/11/2017 4:00,859,0,0,748,1521
4/12/2017 4:00,401,0,0,491,856
4/13/2017 4:00,429,0,0,919,1295
4/14/2017 4:00,256,0,0,687,914
4/15/2017 4:00,264,0,0,585,824
4/16/2017 4:00,490,0,0,617,1061
4/17/2017 4:00,1223,0,0,1299,2349
4/18/2017 4:00,1626,0,0,1616,2945
4/19/2017 4:00,1095,0,0,1013,1992
4/20/2017 4:00,631,0,0,998,1556
4/21/2017 4:00,462,0,0,1153,1554
4/22/2017 4:00,424,0,0,741,1104
4/23/2017 4:00,363,0,0,572,899
4/24/2017 4:00,192,0,0,323,507
4/25/2017 4:00,222,0,0,334,543
4/26/2017 4:00,127,0,0,168,289
4/27/2017 4:00,158,0,0,512,656
4/28/2017 4:00,272,0,0,1221,1457
4/29/2017 4:00,615,0,0,2065,2550
4/30/2017 4:00,1299,0,0,2067,3110
5/1/2017 4:00,1229,0,0,1510,2532
5/2/2017 4:00,662,0,0,1084,1659
5/3/2017 4:00,370,0,0,684,1008
5/4/2017 4:00,567,0,0,447,966
5/5/2017 4:00,839,0,0,422,1213
5/6/2017 4:00,846,0,0,428,1232
5/7/2017 4:00,1357,0,0,470,1748
5/8/2017 4:00,1665,0,0,978,2481
5/9/2017 4:00,554,0,0,971,1434
5/10/2017 4:00,536,0,0,839,1302
5/11/2017 4:00,473,0,0,723,1147
5/12/2017 4:00,342,0,0,409,729
5/13/2017 4:00,731,0,0,538,1211
5/14/2017 4:00,610,0,0,405,984
5/15/2017 4:00,274,0,0,239,502
5/16/2017 4:00,189,0,0,131,316
5/17/2017 4:00,504,0,0,190,676
5/18/2017 4:00,568,0,0,104,663
5/19/2017 4:00,476,0,0,68,537
5/20/2017 4:00,242,0,0,25,267
5/21/2017 4:00,160,0,0,29,187
5/22/2017 4:00,154,0,0,24,176
5/23/2017 4:00,122,0,0,15,136
5/24/2017 4:00,518,0,0,34,550
5/25/2017 4:00,1393,0,0,120,1500
5/26/2017 4:00,2049,0,0,230,2226
5/27/2017 4:00,635,0,0,149,769
5/28/2017 4:00,204,0,0,107,306
5/29/2017 4:00,168,0,0,139,301
5/30/2017 4:00,249,0,0,310,547
5/31/2017 4:00,149,0,0,556,697
6/1/2017 4:00,209,0,0,1031,1215
6/2/2017 4:00,108,0,0,606,710
6/3/2017 4:00,99,0,0,883,971
6/4/2017 4:00,93,0,0,1382,1459
6/5/2017 4:00,86,0,0,1459,1529
6/6/2017 4:00,97,0,0,1880,1968
6/7/2017 4:00,77,0,0,742,809
6/8/2017 4:00,281,0,0,1175,1414
6/9/2017 4:00,396,0,0,1166,1511
6/10/2017 4:00,619,0,0,2164,2658
6/11/2017 4:00,226,0,0,1460,1646
6/12/2017 4:00,525,0,0,2248,2659
6/13/2017 4:00,1359,0,0,3434,4322
6/14/2017 4:00,849,0,0,1748,2440
6/15/2017 4:00,545,0,0,1144,1615
6/16/2017 4:00,965,0,0,1025,1875
6/17/2017 4:00,583,0,0,419,962
6/18/2017 4:00,878,0,0,422,1244
6/19/2017 4:00,1511,0,0,512,1945
6/20/2017 4:00,1206,0,0,316,1479
6/21/2017 4:00,877,0,0,321,1172
6/22/2017 4:00,845,0,0,355,1167
6/23/2017 4:00,644,0,0,399,1016
6/24/2017 4:00,608,0,0,514,1078
6/25/2017 4:00,311,0,0,209,511
6/26/2017 4:00,261,0,0,175,431
6/27/2017 4:00,168,0,0,155,318
6/28/2017 4:00,90,0,0,83,171
6/29/2017 4:00,102,0,0,89,188
6/30/2017 4:00,73,0,0,88,160
7/1/2017 4:00,66,0,0,85,150
7/2/2017 4:00,86,0,0,103,189
7/3/2017 4:00,82,0,0,133,214
7/4/2017 4:00,205,0,0,208,411
7/5/2017 4:00,411,0,0,150,553
7/6/2017 4:00,1096,0,0,215,1287
7/7/2017 4:00,833,0,0,263,1072
7/8/2017 4:00,375,0,0,206,573
7/9/2017 4:00,333,0,0,182,503
7/10/2017 4:00,478,0,0,333,792
7/11/2017 4:00,355,0,0,252,600
7/12/2017 4:00,260,0,0,133,388
7/13/2017 4:00,128,0,0,93,217
7/14/2017 4:00,231,0,0,269,492
7/15/2017 4:00,216,0,0,104,318
7/16/2017 4:00,332,0,0,133,460
7/17/2017 4:00,315,0,0,263,569
7/18/2017 4:00,246,0,0,234,471
7/19/2017 4:00,178,0,0,176,348
7/20/2017 4:00,149,0,0,167,311
7/21/2017 4:00,184,0,0,194,373
7/22/2017 4:00,431,0,0,548,946
7/23/2017 4:00,681,0,0,573,1218
7/24/2017 4:00,970,0,0,1084,1940
7/25/2017 4:00,1119,0,0,1019,2019
7/26/2017 4:00,875,0,0,1639,2385
7/27/2017 4:00,690,0,0,1544,2100
7/28/2017 4:00,123,0,0,212,330
7/29/2017 4:00,45,0,0,40,85
7/30/2017 4:00,92,0,0,72,162
7/31/2017 4:00,103,0,0,58,161
8/1/2017 4:00,312,0,0,87,393
8/2/2017 4:00,1566,0,0,86,1645
8/3/2017 4:00,1972,0,0,64,2023
8/4/2017 4:00,1581,0,0,89,1651
8/5/2017 4:00,966,0,0,136,1079
8/6/2017 4:00,655,0,0,159,804
8/7/2017 4:00,663,0,0,429,1060
8/8/2017 4:00,815,0,0,811,1574
8/9/2017 4:00,515,0,0,466,957
8/10/2017 4:00,445,0,0,973,1371
8/11/2017 4:00,440,0,0,1503,1864
8/12/2017 4:00,368,0,0,2000,2295
8/13/2017 4:00,271,0,0,2495,2690
8/14/2017 4:00,201,0,0,1659,1827
8/15/2017 4:00,198,0,0,1215,1382
8/16/2017 4:00,149,0,0,985,1113
8/17/2017 4:00,112,0,0,467,568
8/18/2017 4:00,77,0,0,262,337
8/19/2017 4:00,82,0,0,231,308
8/20/2017 4:00,115,0,0,218,329
8/21/2017 4:00,79,0,0,113,191
8/22/2017 4:00,91,0,0,126,216
8/23/2017 4:00,126,0,0,118,242
8/24/2017 4:00,120,0,0,148,265
8/25/2017 4:00,100,0,0,171,268
8/26/2017 4:00,1438,0,0,438,1821
8/27/2017 4:00,1722,0,0,884,2411
8/28/2017 4:00,735,0,0,433,1114
8/29/2017 4:00,465,0,0,312,759
8/30/2017 4:00,254,0,0,189,437
8/31/2017 4:00,185,0,0,202,380
9/1/2017 4:00,124,0,0,99,222
9/2/2017 4:00,171,0,0,176,342
9/3/2017 4:00,141,0,0,140,277
9/4/2017 4:00,169,0,0,128,292
9/5/2017 4:00,82,0,0,122,203
9/6/2017 4:00,101,0,0,139,236
9/7/2017 4:00,47,0,0,35,82
9/8/2017 4:00,18,0,0,23,41
9/9/2017 4:00,4,0,0,4,8
9/10/2017 4:00,15,0,0,7,22
9/11/2017 4:00,14,0,0,12,26
9/12/2017 4:00,50,0,0,40,89
9/13/2017 4:00,27,0,0,50,77
9/14/2017 4:00,85,0,0,118,201
9/15/2017 4:00,350,0,0,293,627
9/16/2017 4:00,280,0,0,310,577
9/17/2017 4:00,815,0,0,442,1218
9/18/2017 4:00,1084,0,0,484,1508
9/19/2017 4:00,512,0,0,330,827
9/20/2017 4:00,201,0,0,329,521
9/21/2017 4:00,752,0,0,518,1225
9/22/2017 4:00,368,0,0,344,697
9/23/2017 4:00,494,0,0,283,763
9/24/2017 4:00,577,0,0,442,983
9/25/2017 4:00,436,0,0,170,591
9/26/2017 4:00,410,0,0,246,645
9/27/2017 4:00,257,0,0,205,446
9/28/2017 4:00,247,0,0,282,522
9/29/2017 4:00,187,0,0,187,368
9/30/2017 4:00,141,0,0,177,315
10/1/2017 4:00,249,0,0,398,632
10/2/2017 4:00,136,0,0,185,320
10/3/2017 4:00,70,0,0,121,188
10/4/2017 4:00,95,0,0,132,224
10/5/2017 4:00,95,0,0,232,323
10/6/2017 4:00,62,0,0,103,162
10/7/2017 4:00,95,0,0,135,229
10/8/2017 4:00,321,0,0,286,595
10/9/2017 4:00,287,0,0,182,464
10/10/2017 4:00,248,0,0,145,388
10/11/2017 4:00,503,0,0,185,678
10/12/2017 4:00,1127,0,0,275,1377
10/13/2017 4:00,1146,0,0,85,1224
10/14/2017 4:00,301,0,0,49,346
10/15/2017 4:00,219,0,0,134,346
10/16/2017 4:00,269,0,0,380,635
10/17/2017 4:00,221,0,0,656,862
10/18/2017 4:00,213,0,0,660,857
10/19/2017 4:00,202,0,0,583,765
10/20/2017 4:00,97,0,0,328,416
10/21/2017 4:00,149,0,0,530,668
10/22/2017 4:00,137,0,0,942,1064
10/23/2017 4:00,193,0,0,1247,1404
10/24/2017 4:00,123,0,0,1343,1439
10/25/2017 4:00,634,0,0,478,1074
10/26/2017 4:00,614,0,0,468,1042
10/27/2017 4:00,785,0,0,409,1151
10/28/2017 4:00,801,0,0,299,1064
10/29/2017 4:00,695,0,0,313,979
10/30/2017 4:00,389,0,0,213,585
10/31/2017 4:00,128,0,0,132,257
11/1/2017 4:00,264,0,0,207,460
11/2/2017 4:00,61,0,0,96,152
11/3/2017 4:00,99,0,0,115,207
11/4/2017 4:00,183,0,0,345,520
11/5/2017 4:00,86,0,0,679,753
11/6/2017 5:00,41,0,0,497,534
11/7/2017 5:00,57,0,0,506,554
11/8/2017 5:00,58,0,0,368,421
11/9/2017 5:00,57,0,0,277,330
11/10/2017 5:00,92,0,0,290,374
11/11/2017 5:00,61,0,0,201,260
11/12/2017 5:00,57,0,0,242,295
11/13/2017 5:00,66,0,0,234,293
11/14/2017 5:00,637,0,0,254,869
11/15/2017 5:00,432,0,0,155,575
11/16/2017 5:00,575,0,0,180,738
11/17/2017 5:00,281,0,0,118,392
11/18/2017 5:00,298,0,0,165,452
11/19/2017 5:00,241,0,0,172,405
11/20/2017 5:00,227,0,0,217,434
11/21/2017 5:00,149,0,0,206,345
11/22/2017 5:00,230,0,0,793,984
11/23/2017 5:00,189,0,0,1033,1196
11/24/2017 5:00,368,0,0,597,932
11/25/2017 5:00,283,0,0,402,664
11/26/2017 5:00,230,0,0,353,575
11/27/2017 5:00,870,0,0,485,1312
11/28/2017 5:00,928,0,0,571,1437
11/29/2017 5:00,713,0,0,207,901
11/30/2017 5:00,579,0,0,179,746
12/1/2017 5:00,1132,0,0,362,1435
12/2/2017 5:00,1775,0,0,458,2146
12/3/2017 5:00,1120,0,0,255,1342
12/4/2017 5:00,487,0,0,135,613
12/5/2017 5:00,309,0,0,122,422
12/6/2017 5:00,557,0,0,181,732
12/7/2017 5:00,811,0,0,127,919
12/8/2017 5:00,753,0,0,113,857
12/9/2017 5:00,999,0,0,159,1143
12/10/2017 5:00,1110,0,0,196,1274
12/11/2017 5:00,1334,0,0,160,1463
12/12/2017 5:00,570,0,0,71,635
12/13/2017 5:00,1274,0,0,155,1404
12/14/2017 5:00,810,0,0,139,930
12/15/2017 5:00,775,0,0,192,946
12/16/2017 5:00,657,0,0,243,868
12/17/2017 5:00,386,0,0,346,716
12/18/2017 5:00,363,0,0,333,683
12/19/2017 5:00,234,0,0,179,406
12/20/2017 5:00,240,0,0,219,452
12/21/2017 5:00,220,0,0,222,432
12/22/2017 5:00,224,0,0,196,409
12/23/2017 5:00,441,0,0,150,577
12/24/2017 5:00,563,0,0,149,696
12/25/2017 5:00,2018,0,0,377,2304
12/26/2017 5:00,3169,0,0,992,3835
12/27/2017 5:00,1027,0,0,649,1576
12/28/2017 5:00,501,0,0,586,1047
12/29/2017 5:00,387,0,0,694,1038
12/30/2017 5:00,207,0,0,435,619
12/31/2017 5:00,167,0,0,397,549
1/1/2018 5:00,237,0,0,540,742
1/2/2018 5:00,406,0,0,2452,2744
1/3/2018 5:00,341,0,0,2713,2971
1/4/2018 5:00,482,0,0,2190,2544
1/5/2018 5:00,840,0,0,1416,2103
1/6/2018 5:00,754,0,0,509,1198
1/7/2018 5:00,666,0,0,405,1031
1/8/2018 5:00,712,0,0,622,1248
1/9/2018 5:00,423,0,0,396,787
1/10/2018 5:00,908,0,0,636,1477
1/11/2018 5:00,2157,0,0,1037,2971
1/12/2018 5:00,2863,0,0,1305,3808
1/13/2018 5:00,1418,0,0,807,2065
1/14/2018 5:00,898,0,0,775,1572
1/15/2018 5:00,514,0,0,661,1114
1/16/2018 5:00,315,0,0,614,905
1/17/2018 5:00,333,0,0,2302,2553
1/18/2018 5:00,292,0,0,2671,2875
1/19/2018 5:00,222,0,0,1522,1686
1/20/2018 5:00,304,0,0,1712,1961
1/21/2018 5:00,561,0,0,1655,2091
1/22/2018 5:00,1121,0,0,1504,2423
1/23/2018 5:00,1322,0,0,2510,3500
1/24/2018 5:00,819,0,0,1143,1836
1/25/2018 5:00,1082,0,0,1437,2353
1/26/2018 5:00,814,0,0,1556,2243
1/27/2018 5:00,544,0,0,1397,1810
1/28/2018 5:00,347,0,0,519,836
1/29/2018 5:00,459,0,0,480,901
1/30/2018 5:00,251,0,0,192,429
1/31/2018 5:00,352,0,0,305,624
2/1/2018 5:00,230,0,0,177,398
2/2/2018 5:00,204,0,0,141,335
2/3/2018 5:00,354,0,0,226,568
2/4/2018 5:00,764,0,0,534,1239
2/5/2018 5:00,660,0,0,713,1298
2/6/2018 5:00,489,0,0,551,996
2/7/2018 5:00,651,0,0,769,1327
2/8/2018 5:00,932,0,0,326,1169
2/9/2018 5:00,1341,0,0,533,1730
2/10/2018 5:00,893,0,0,384,1207
2/11/2018 5:00,1792,0,0,382,2064
2/12/2018 5:00,2585,0,0,418,2828
2/13/2018 5:00,1842,0,0,1333,2890
2/14/2018 5:00,1817,0,0,1500,2975
2/15/2018 5:00,1233,0,0,1030,2070
2/16/2018 5:00,562,0,0,542,1032
2/17/2018 5:00,330,0,0,303,614
2/18/2018 5:00,229,0,0,342,558
2/19/2018 5:00,357,0,0,746,1073
2/20/2018 5:00,213,0,0,1617,1788
2/21/2018 5:00,150,0,0,1225,1340
2/22/2018 5:00,135,0,0,1191,1295
2/23/2018 5:00,139,0,0,1082,1188
2/24/2018 5:00,329,0,0,1677,1928
2/25/2018 5:00,253,0,0,803,1015
2/26/2018 5:00,167,0,0,1883,2000
2/27/2018 5:00,401,0,0,1496,1811
2/28/2018 5:00,1032,0,0,1081,1965
3/1/2018 5:00,2134,0,0,1335,3046
3/2/2018 5:00,1232,0,0,1182,2162
3/3/2018 5:00,735,0,0,865,1508
3/4/2018 5:00,546,0,0,897,1359
3/5/2018 5:00,1463,0,0,2441,3517
3/6/2018 5:00,2479,0,0,2810,4571
3/7/2018 5:00,2208,0,0,2345,4017
3/8/2018 5:00,1500,0,0,1463,2715
3/9/2018 5:00,1132,0,0,2444,3296
3/10/2018 5:00,1037,0,0,1792,2618
3/11/2018 5:00,1378,0,0,1001,2220
3/12/2018 4:00,1595,0,0,2442,3651
3/13/2018 4:00,776,0,0,1536,2132
3/14/2018 4:00,701,0,0,576,1197
3/15/2018 4:00,404,0,0,104,499
3/16/2018 4:00,555,0,0,221,741
3/17/2018 4:00,454,0,0,169,605
3/18/2018 4:00,741,0,0,113,842
3/19/2018 4:00,1530,0,0,77,1588
3/20/2018 4:00,2351,0,0,110,2423
3/21/2018 4:00,2576,0,0,116,2652
3/22/2018 4:00,1602,0,0,101,1679
3/23/2018 4:00,1119,0,0,135,1222
3/24/2018 4:00,217,0,0,25,242
3/25/2018 4:00,274,0,0,63,333
3/26/2018 4:00,305,0,0,111,412
3/27/2018 4:00,154,0,0,98,247
3/28/2018 4:00,164,0,0,208,367
3/29/2018 4:00,116,0,0,215,326
3/30/2018 4:00,97,0,0,389,482
3/31/2018 4:00,235,0,0,481,698
4/1/2018 4:00,750,0,0,742,1395
4/2/2018 4:00,870,0,0,941,1677
4/3/2018 4:00,797,0,0,771,1477
4/4/2018 4:00,1029,0,0,507,1455
4/5/2018 4:00,747,0,0,419,1103
4/6/2018 4:00,553,0,0,374,894
4/7/2018 4:00,625,0,0,296,886
4/8/2018 4:00,1026,0,0,337,1310
4/9/2018 4:00,1003,0,0,920,1808
4/10/2018 4:00,1276,0,0,2715,3625
4/11/2018 4:00,667,0,0,1428,1981
4/12/2018 4:00,1260,0,0,901,2007
4/13/2018 4:00,2019,0,0,999,2768
4/14/2018 4:00,1340,0,0,459,1703
4/15/2018 4:00,1073,0,0,606,1579
4/16/2018 4:00,927,0,0,1020,1808
4/17/2018 4:00,806,0,0,1647,2325
4/18/2018 4:00,554,0,0,2527,2952
4/19/2018 4:00,377,0,0,2119,2406
4/20/2018 4:00,282,0,0,1579,1816
4/21/2018 4:00,193,0,0,736,906
4/22/2018 4:00,265,0,0,954,1172
4/23/2018 4:00,440,0,0,871,1265
4/24/2018 4:00,1020,0,0,311,1285
4/25/2018 4:00,1331,0,0,411,1672
4/26/2018 4:00,1299,0,0,498,1698
4/27/2018 4:00,680,0,0,371,993
4/28/2018 4:00,184,0,0,141,316
4/29/2018 4:00,485,0,0,452,901
4/30/2018 4:00,386,0,0,1124,1441
5/1/2018 4:00,195,0,0,1801,1952
5/2/2018 4:00,127,0,0,1708,1807
5/3/2018 4:00,92,0,0,1101,1179
5/4/2018 4:00,162,0,0,1321,1454
5/5/2018 4:00,181,0,0,1451,1591
5/6/2018 4:00,79,0,0,701,770
5/7/2018 4:00,162,0,0,1126,1256
5/8/2018 4:00,94,0,0,572,657
5/9/2018 4:00,76,0,0,537,605
5/10/2018 4:00,294,0,0,1436,1690
5/11/2018 4:00,325,0,0,3415,3636
5/12/2018 4:00,128,0,0,934,1037
5/13/2018 4:00,85,0,0,284,364
5/14/2018 0:00,0,0,0,0,0
5/15/2018 4:00,28,0,0,38,64
5/16/2018 4:00,1148,0,0,948,1934
5/17/2018 4:00,1351,0,0,882,2077
5/18/2018 4:00,742,0,0,1044,1689
5/19/2018 4:00,411,0,0,765,1128
5/20/2018 4:00,282,0,0,430,683
5/21/2018 4:00,255,0,0,345,582
5/22/2018 4:00,179,0,0,160,331
